currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm
USD,0.0,3.456,3.456,westus2,US West 2,2020-06-01T00:00:00Z,94fde7c8-4756-54b4-8e73-2382b70e920f,E48d v4,DZH318Z0D1LH,DZH318Z0D1LH/003M,Virtual Machines Edv4 Series Windows,E48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E48d_v4,
USD,0.0,5.664,5.664,westus2,US West 2,2020-06-01T00:00:00Z,94fde7c8-4756-54b4-8e73-2382b70e920f,E48d v4,DZH318Z0D1LH,DZH318Z0D1LH/003M,Virtual Machines Edv4 Series Windows,E48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48d_v4,
USD,0.0,1.152,1.152,westus2,US West 2,2020-06-01T00:00:00Z,982cf92f-96dc-553e-b9de-04cf80a62bd4,E16ds v4,DZH318Z0CSHB,DZH318Z0CSHB/0048,Virtual Machines Edsv4 Series Windows,E16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E16ds_v4,
USD,0.0,1.888,1.888,westus2,US West 2,2020-06-01T00:00:00Z,982cf92f-96dc-553e-b9de-04cf80a62bd4,E16ds v4,DZH318Z0CSHB,DZH318Z0CSHB/0048,Virtual Machines Edsv4 Series Windows,E16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16ds_v4,
USD,0.0,0.226,0.226,westus2,US West 2,2020-06-01T00:00:00Z,98d9e645-9dcd-57e9-ae14-08a483fb2e6f,D4d v4,DZH318Z0D1L6,DZH318Z0D1L6/003W,Virtual Machines Ddv4 Series Windows,D4d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D4d_v4,
USD,0.0,0.41,0.41,westus2,US West 2,2020-06-01T00:00:00Z,98d9e645-9dcd-57e9-ae14-08a483fb2e6f,D4d v4,DZH318Z0D1L6,DZH318Z0D1L6/003W,Virtual Machines Ddv4 Series Windows,D4d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4d_v4,
USD,0.0,0.452,0.452,westus2,US West 2,2020-06-01T00:00:00Z,99c1ceea-27c0-542e-8777-04e6974968cb,D8ds v4,DZH318Z0CSHM,DZH318Z0CSHM/005J,Virtual Machines Ddsv4 Series,D8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8ds_v4,
USD,0.0,2336.0,2336.0,westus2,US West 2,2020-08-01T00:00:00Z,99c1ceea-27c0-542e-8777-04e6974968cb,D8ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00J6,Virtual Machines Ddsv4 Series,D8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D8ds_v4,1 Year
USD,0.0,4514.0,4514.0,westus2,US West 2,2020-06-01T00:00:00Z,99c1ceea-27c0-542e-8777-04e6974968cb,D8ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00J5,Virtual Machines Ddsv4 Series,D8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D8ds_v4,3 Years
USD,0.0,0.904,0.904,westus2,US West 2,2020-06-01T00:00:00Z,99fe80a4-0ab0-5ee8-9d2c-b497ccbf6f9b,D16ds v4,DZH318Z0CSHH,DZH318Z0CSHH/002F,Virtual Machines Ddsv4 Series Windows,D16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D16ds_v4,
USD,0.0,1.64,1.64,westus2,US West 2,2020-06-01T00:00:00Z,99fe80a4-0ab0-5ee8-9d2c-b497ccbf6f9b,D16ds v4,DZH318Z0CSHH,DZH318Z0CSHH/002F,Virtual Machines Ddsv4 Series Windows,D16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16ds_v4,
USD,0.0,815.0,815.0,westus2,US West 2,2017-12-01T00:00:00Z,9acc2a98-6997-4224-9c0a-98e89405568d,F2s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/003C,Virtual Machines FSv2 Series,F2s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_F2s_v2,3 Years
USD,0.0,438.0,438.0,westus2,US West 2,2017-12-01T00:00:00Z,9acc2a98-6997-4224-9c0a-98e89405568d,F2s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/003B,Virtual Machines FSv2 Series,F2s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_F2s_v2,1 Year
USD,0.0,0.0846,0.0846,westus2,US West 2,2020-03-01T00:00:00Z,9acc2a98-6997-4224-9c0a-98e89405568d,F2s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/0060,Virtual Machines FSv2 Series,F2s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F2s_v2,
USD,0.0,23009.0,23009.0,westus2,US West 2,2020-08-01T00:00:00Z,9b151d45-603f-5803-b029-a77da723895c,E32ds v4,DZH318Z0CSHK,DZH318Z0CSHK/0192,Virtual Machines Edsv4 Series,E32ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E32ds_v4,3 Years
USD,0.0,11908.0,11908.0,westus2,US West 2,2020-06-01T00:00:00Z,9b151d45-603f-5803-b029-a77da723895c,E32ds v4,DZH318Z0CSHK,DZH318Z0CSHK/018X,Virtual Machines Edsv4 Series,E32ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E32ds_v4,1 Year
USD,0.0,2.304,2.304,westus2,US West 2,2020-06-01T00:00:00Z,9b151d45-603f-5803-b029-a77da723895c,E32ds v4,DZH318Z0CSHK,DZH318Z0CSHK/0090,Virtual Machines Edsv4 Series,E32ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32ds_v4,
USD,0.0,0.205,0.205,westus2,US West 2,2020-06-01T00:00:00Z,9b876473-f369-52bb-a50a-d1909556230a,D2d v4,DZH318Z0D1L6,DZH318Z0D1L6/0048,Virtual Machines Ddv4 Series Windows,D2d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2d_v4,
USD,0.0,0.113,0.113,westus2,US West 2,2020-06-01T00:00:00Z,9b876473-f369-52bb-a50a-d1909556230a,D2d v4,DZH318Z0D1L6,DZH318Z0D1L6/0048,Virtual Machines Ddv4 Series Windows,D2d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D2d_v4,
USD,0.0,11908.0,11908.0,westus2,US West 2,2020-06-01T00:00:00Z,9d24603e-8848-51cf-9094-f91bacde12ac,E32-8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/0194,Virtual Machines Edsv4 Series,E32-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E32-8ds_v4,1 Year
USD,0.0,23009.0,23009.0,westus2,US West 2,2020-08-01T00:00:00Z,9d24603e-8848-51cf-9094-f91bacde12ac,E32-8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/0197,Virtual Machines Edsv4 Series,E32-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E32-8ds_v4,3 Years
USD,0.0,2.304,2.304,westus2,US West 2,2020-06-01T00:00:00Z,9d24603e-8848-51cf-9094-f91bacde12ac,E32-8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/009P,Virtual Machines Edsv4 Series,E32-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32-8ds_v4,
USD,0.0,3.616,3.616,westus2,US West 2,2020-06-01T00:00:00Z,a3d00d67-2f38-52ab-97a1-8d50b4e40d21,D64ds v4,DZH318Z0CSHH,DZH318Z0CSHH/000N,Virtual Machines Ddsv4 Series Windows,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D64ds_v4,
USD,0.0,6.56,6.56,westus2,US West 2,2020-06-01T00:00:00Z,a3d00d67-2f38-52ab-97a1-8d50b4e40d21,D64ds v4,DZH318Z0CSHH,DZH318Z0CSHH/000N,Virtual Machines Ddsv4 Series Windows,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ds_v4,
USD,0.0,1.152,1.152,westus2,US West 2,2020-06-01T00:00:00Z,a7174b9e-5f09-57f9-adac-c6d88ed6fc8a,E16-8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/00F1,Virtual Machines Edsv4 Series,E16-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-8ds_v4,
USD,0.0,5954.0,5954.0,westus2,US West 2,2020-06-01T00:00:00Z,a7174b9e-5f09-57f9-adac-c6d88ed6fc8a,E16-8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01B5,Virtual Machines Edsv4 Series,E16-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E16-8ds_v4,1 Year
USD,0.0,11504.0,11504.0,westus2,US West 2,2020-08-01T00:00:00Z,a7174b9e-5f09-57f9-adac-c6d88ed6fc8a,E16-8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01BB,Virtual Machines Edsv4 Series,E16-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E16-8ds_v4,3 Years
USD,0.0,18055.0,18055.0,westus2,US West 2,2020-06-01T00:00:00Z,a871101d-76b1-58f2-90e2-e3677aa9b878,D32d v4,DZH318Z0D1L2,DZH318Z0D1L2/00BM,Virtual Machines Ddv4 Series,D32d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D32d_v4,3 Years
USD,0.0,9344.0,9344.0,westus2,US West 2,2020-08-01T00:00:00Z,a871101d-76b1-58f2-90e2-e3677aa9b878,D32d v4,DZH318Z0D1L2,DZH318Z0D1L2/00BL,Virtual Machines Ddv4 Series,D32d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D32d_v4,1 Year
USD,0.0,1.808,1.808,westus2,US West 2,2020-06-01T00:00:00Z,a871101d-76b1-58f2-90e2-e3677aa9b878,D32d v4,DZH318Z0D1L2,DZH318Z0D1L2/00BN,Virtual Machines Ddv4 Series,D32d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32d_v4,
USD,0.0,17862.0,17862.0,westus2,US West 2,2020-06-01T00:00:00Z,a91d3766-d86c-5ee9-9c4b-7913503ee84c,E48ds v4,DZH318Z0CSHK,DZH318Z0CSHK/0191,Virtual Machines Edsv4 Series,E48ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E48ds_v4,1 Year
USD,0.0,3.456,3.456,westus2,US West 2,2020-06-01T00:00:00Z,a91d3766-d86c-5ee9-9c4b-7913503ee84c,E48ds v4,DZH318Z0CSHK,DZH318Z0CSHK/008T,Virtual Machines Edsv4 Series,E48ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48ds_v4,
USD,0.0,34513.0,34513.0,westus2,US West 2,2020-08-01T00:00:00Z,a91d3766-d86c-5ee9-9c4b-7913503ee84c,E48ds v4,DZH318Z0CSHK,DZH318Z0CSHK/0190,Virtual Machines Edsv4 Series,E48ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E48ds_v4,3 Years
USD,0.0,3.776,3.776,westus2,US West 2,2020-06-01T00:00:00Z,adbbc2f5-87bf-532d-9fed-9aa5b544b687,E32-8ds v4,DZH318Z0CSHB,DZH318Z0CSHB/000R,Virtual Machines Edsv4 Series Windows,E32-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32-8ds_v4,
USD,0.0,2.304,2.304,westus2,US West 2,2020-06-01T00:00:00Z,adbbc2f5-87bf-532d-9fed-9aa5b544b687,E32-8ds v4,DZH318Z0CSHB,DZH318Z0CSHB/000R,Virtual Machines Edsv4 Series Windows,E32-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E32-8ds_v4,
USD,0.0,1.888,1.888,westus2,US West 2,2020-06-01T00:00:00Z,af063f83-0f03-5558-8c41-22818cbb0bb2,E16-8ds v4,DZH318Z0CSHB,DZH318Z0CSHB/004H,Virtual Machines Edsv4 Series Windows,E16-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-8ds_v4,
USD,0.0,1.152,1.152,westus2,US West 2,2020-06-01T00:00:00Z,af063f83-0f03-5558-8c41-22818cbb0bb2,E16-8ds v4,DZH318Z0CSHB,DZH318Z0CSHB/004H,Virtual Machines Edsv4 Series Windows,E16-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E16-8ds_v4,
USD,0.0,2.712,2.712,westus2,US West 2,2020-06-01T00:00:00Z,b0c3df6b-fe5a-54c1-bc39-d771dbe0b952,D48d v4,DZH318Z0D1L2,DZH318Z0D1L2/00BD,Virtual Machines Ddv4 Series,D48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48d_v4,
USD,0.0,14017.0,14017.0,westus2,US West 2,2020-08-01T00:00:00Z,b0c3df6b-fe5a-54c1-bc39-d771dbe0b952,D48d v4,DZH318Z0D1L2,DZH318Z0D1L2/00B3,Virtual Machines Ddv4 Series,D48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D48d_v4,1 Year
USD,0.0,27083.0,27083.0,westus2,US West 2,2020-06-01T00:00:00Z,b0c3df6b-fe5a-54c1-bc39-d771dbe0b952,D48d v4,DZH318Z0D1L2,DZH318Z0D1L2/008X,Virtual Machines Ddv4 Series,D48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D48d_v4,3 Years
USD,0.0,17862.0,17862.0,westus2,US West 2,2020-06-01T00:00:00Z,b431eca8-fd94-5051-8c6e-85e2dabd5bb8,E48d v4,DZH318Z0D1L5,DZH318Z0D1L5/005P,Virtual Machines Edv4 Series,E48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E48d_v4,1 Year
USD,0.0,3.456,3.456,westus2,US West 2,2020-06-01T00:00:00Z,b431eca8-fd94-5051-8c6e-85e2dabd5bb8,E48d v4,DZH318Z0D1L5,DZH318Z0D1L5/005W,Virtual Machines Edv4 Series,E48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48d_v4,
USD,0.0,34513.0,34513.0,westus2,US West 2,2020-08-01T00:00:00Z,b431eca8-fd94-5051-8c6e-85e2dabd5bb8,E48d v4,DZH318Z0D1L5,DZH318Z0D1L5/005M,Virtual Machines Edv4 Series,E48d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E48d_v4,3 Years
USD,0.0,2876.0,2876.0,westus2,US West 2,2020-08-01T00:00:00Z,be513742-3d1c-52c5-9c54-6a5186e215e7,E4-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01C1,Virtual Machines Edsv4 Series,E4-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E4-2ds_v4,3 Years
USD,0.0,1488.0,1488.0,westus2,US West 2,2020-06-01T00:00:00Z,be513742-3d1c-52c5-9c54-6a5186e215e7,E4-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01C2,Virtual Machines Edsv4 Series,E4-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E4-2ds_v4,1 Year
USD,0.0,0.288,0.288,westus2,US West 2,2020-06-01T00:00:00Z,be513742-3d1c-52c5-9c54-6a5186e215e7,E4-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/00GH,Virtual Machines Edsv4 Series,E4-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4-2ds_v4,
USD,0.0,3.616,3.616,westus2,US West 2,2020-06-01T00:00:00Z,c674f4f9-e97c-5cb4-8b43-1be634426e45,D64ds v4,DZH318Z0CSHM,DZH318Z0CSHM/002V,Virtual Machines Ddsv4 Series,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ds_v4,
USD,0.0,36111.0,36111.0,westus2,US West 2,2020-06-01T00:00:00Z,c674f4f9-e97c-5cb4-8b43-1be634426e45,D64ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00HQ,Virtual Machines Ddsv4 Series,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D64ds_v4,3 Years
USD,0.0,18689.0,18689.0,westus2,US West 2,2020-08-01T00:00:00Z,c674f4f9-e97c-5cb4-8b43-1be634426e45,D64ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00HZ,Virtual Machines Ddsv4 Series,D64ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D64ds_v4,1 Year
USD,0.0,1.353,1.353,westus2,US West 2,2020-03-01T00:00:00Z,d0d77cee-ee9a-4dd0-89ff-393ae8386a19,F32s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/004K,Virtual Machines FSv2 Series,F32s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F32s_v2,
USD,0.0,7006.0,7006.0,westus2,US West 2,2017-12-01T00:00:00Z,d0d77cee-ee9a-4dd0-89ff-393ae8386a19,F32s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/0038,Virtual Machines FSv2 Series,F32s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_F32s_v2,1 Year
USD,0.0,13036.0,13036.0,westus2,US West 2,2017-12-01T00:00:00Z,d0d77cee-ee9a-4dd0-89ff-393ae8386a19,F32s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/0039,Virtual Machines FSv2 Series,F32s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_F32s_v2,3 Years
USD,0.0,2977.0,2977.0,westus2,US West 2,2020-06-01T00:00:00Z,d3798d91-dbae-5339-b588-d95440ce6f4b,E8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01BS,Virtual Machines Edsv4 Series,E8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E8ds_v4,1 Year
USD,0.0,5752.0,5752.0,westus2,US West 2,2020-08-01T00:00:00Z,d3798d91-dbae-5339-b588-d95440ce6f4b,E8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01BR,Virtual Machines Edsv4 Series,E8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E8ds_v4,3 Years
USD,0.0,0.576,0.576,westus2,US West 2,2020-06-01T00:00:00Z,d3798d91-dbae-5339-b588-d95440ce6f4b,E8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/00F9,Virtual Machines Edsv4 Series,E8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8ds_v4,
USD,0.0,0.41,0.41,westus2,US West 2,2020-06-01T00:00:00Z,d3fbf098-0023-5b53-bce2-32187d6c989b,D4ds v4,DZH318Z0CSHH,DZH318Z0CSHH/004P,Virtual Machines Ddsv4 Series Windows,D4ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4ds_v4,
USD,0.0,0.226,0.226,westus2,US West 2,2020-06-01T00:00:00Z,d3fbf098-0023-5b53-bce2-32187d6c989b,D4ds v4,DZH318Z0CSHH,DZH318Z0CSHH/004P,Virtual Machines Ddsv4 Series Windows,D4ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D4ds_v4,
USD,0.0,4672.0,4672.0,westus2,US West 2,2020-08-01T00:00:00Z,d9d30448-4a78-56fd-8328-e1dcc4bf981d,D16d v4,DZH318Z0D1L2,DZH318Z0D1L2/00BP,Virtual Machines Ddv4 Series,D16d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D16d_v4,1 Year
USD,0.0,9028.0,9028.0,westus2,US West 2,2020-06-01T00:00:00Z,d9d30448-4a78-56fd-8328-e1dcc4bf981d,D16d v4,DZH318Z0D1L2,DZH318Z0D1L2/00BR,Virtual Machines Ddv4 Series,D16d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D16d_v4,3 Years
USD,0.0,0.904,0.904,westus2,US West 2,2020-06-01T00:00:00Z,d9d30448-4a78-56fd-8328-e1dcc4bf981d,D16d v4,DZH318Z0D1L2,DZH318Z0D1L2/00BQ,Virtual Machines Ddv4 Series,D16d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16d_v4,
USD,0.0,0.472,0.472,westus2,US West 2,2020-06-01T00:00:00Z,dc1412ba-8c0d-51f2-97be-55f5c728ec32,E4ds v4,DZH318Z0CSHB,DZH318Z0CSHB/005F,Virtual Machines Edsv4 Series Windows,E4ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4ds_v4,
USD,0.0,0.288,0.288,westus2,US West 2,2020-06-01T00:00:00Z,dc1412ba-8c0d-51f2-97be-55f5c728ec32,E4ds v4,DZH318Z0CSHB,DZH318Z0CSHB/005F,Virtual Machines Edsv4 Series Windows,E4ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E4ds_v4,
USD,0.0,5752.0,5752.0,westus2,US West 2,2020-08-01T00:00:00Z,dfa31af6-4b0d-5be1-9699-b72f5ba660e8,E8-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01BX,Virtual Machines Edsv4 Series,E8-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E8-2ds_v4,3 Years
USD,0.0,0.576,0.576,westus2,US West 2,2020-06-01T00:00:00Z,dfa31af6-4b0d-5be1-9699-b72f5ba660e8,E8-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/00G2,Virtual Machines Edsv4 Series,E8-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-2ds_v4,
USD,0.0,2977.0,2977.0,westus2,US West 2,2020-06-01T00:00:00Z,dfa31af6-4b0d-5be1-9699-b72f5ba660e8,E8-2ds v4,DZH318Z0CSHK,DZH318Z0CSHK/01BZ,Virtual Machines Edsv4 Series,E8-2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E8-2ds_v4,1 Year
USD,0.0,2.03,2.03,westus2,US West 2,2020-03-01T00:00:00Z,e1c0b6de-73f0-40cb-a842-75e4463f31cb,F48s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/0187,Virtual Machines FSv2 Series,F48s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F48s_v2,
USD,0.0,10585.0,10585.0,westus2,US West 2,2019-06-07T00:00:00Z,e1c0b6de-73f0-40cb-a842-75e4463f31cb,F48s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/0186,Virtual Machines FSv2 Series,F48s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_F48s_v2,1 Year
USD,0.0,19343.0,19343.0,westus2,US West 2,2019-06-07T00:00:00Z,e1c0b6de-73f0-40cb-a842-75e4463f31cb,F48s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/0185,Virtual Machines FSv2 Series,F48s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_F48s_v2,3 Years
USD,0.0,1.808,1.808,westus2,US West 2,2020-06-01T00:00:00Z,e2ec4db7-f4da-5ab3-98f8-23f79b73377f,D32ds v4,DZH318Z0CSHH,DZH318Z0CSHH/001X,Virtual Machines Ddsv4 Series Windows,D32ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D32ds_v4,
USD,0.0,3.28,3.28,westus2,US West 2,2020-06-01T00:00:00Z,e2ec4db7-f4da-5ab3-98f8-23f79b73377f,D32ds v4,DZH318Z0CSHH,DZH318Z0CSHH/001X,Virtual Machines Ddsv4 Series Windows,D32ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32ds_v4,
USD,0.0,3.28,3.28,westus2,US West 2,2020-06-01T00:00:00Z,e3b31c92-a320-5cb7-8bf1-1575c3071a86,D32d v4,DZH318Z0D1L6,DZH318Z0D1L6/003L,Virtual Machines Ddv4 Series Windows,D32d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32d_v4,
USD,0.0,1.808,1.808,westus2,US West 2,2020-06-01T00:00:00Z,e3b31c92-a320-5cb7-8bf1-1575c3071a86,D32d v4,DZH318Z0D1L6,DZH318Z0D1L6/003L,Virtual Machines Ddv4 Series Windows,D32d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_D32d_v4,
USD,0.0,0.113,0.113,westus2,US West 2,2020-06-01T00:00:00Z,e42f30ff-10b2-5a80-b201-3db56685307c,D2ds v4,DZH318Z0CSHM,DZH318Z0CSHM/006N,Virtual Machines Ddsv4 Series,D2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2ds_v4,
USD,0.0,584.0,584.0,westus2,US West 2,2020-08-01T00:00:00Z,e42f30ff-10b2-5a80-b201-3db56685307c,D2ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00JD,Virtual Machines Ddsv4 Series,D2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D2ds_v4,1 Year
USD,0.0,1128.0,1128.0,westus2,US West 2,2020-06-01T00:00:00Z,e42f30ff-10b2-5a80-b201-3db56685307c,D2ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00HM,Virtual Machines Ddsv4 Series,D2ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_D2ds_v4,3 Years
USD,0.0,1.44,1.44,westus2,US West 2,2020-06-01T00:00:00Z,e7877cf3-7d49-5bca-8b43-2a6d5ab40976,E20d v4,DZH318Z0D1LH,DZH318Z0D1LH/0040,Virtual Machines Edv4 Series Windows,E20d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,DevTestConsumption,True,Standard_E20d_v4,
USD,0.0,2.36,2.36,westus2,US West 2,2020-06-01T00:00:00Z,e7877cf3-7d49-5bca-8b43-2a6d5ab40976,E20d v4,DZH318Z0D1LH,DZH318Z0D1LH/0040,Virtual Machines Edv4 Series Windows,E20d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E20d_v4,
